tempreature,humidity,water_level,Water_pump_actuator_ON
12,64,100,0
12,63,100,0
12,64,100,0
12,64,100,0
12,64,100,0
12,62,100,0
12,99,100,0
12,98,100,0
12,99,100,0
12,98,100,0
12,96,100,0
12,98,100,0
12,98,100,0
12,97,100,0
12,98,100,0
12,97,100,0
12,99,100,0
12,96,100,0
12,97,100,0
12,98,100,0
12,96,100,0
12,98,100,0
12,98,100,0
12,98,100,0
12,95,100,0
12,100,100,0
12,98,100,0
12,100,100,0
12,98,100,0
12,99,100,0
12,98,100,0
12,98,100,0
12,100,100,0
12,97,100,0
12,98,100,0
12,98,100,0
12,97,100,0
12,100,100,0
12,100,100,0
12,100,100,0
12,99,100,0
12,100,100,0
12,67,81,0
12,69,79,0
12,67,69,1
12,66,9,1
12,69,68,1
12,67,76,0
12,69,63,1
12,69,96,0
12,69,84,0
12,69,90,0
12,68,87,0
12,75,77,0
12,68,83,0
12,67,81,0
12,67,87,0
12,68,92,0
12,67,98,0
12,67,82,0
12,68,57,1
12,69,62,1
12,68,61,1
12,67,81,0
12,68,59,1
12,67,55,1
12,68,64,1
12,68,63,1
12,66,63,1
12,66,6,1
12,67,59,1
12,66,71,0
12,68,67,1
12,67,9,1
12,68,71,0
12,67,85,0
12,67,80,0
12,67,74,0
12,66,75,0
12,67,61,1
12,67,72,0
12,69,54,1
12,68,77,0
12,68,59,1
12,67,60,1
12,66,63,1
12,68,77,0
12,67,71,0
12,67,9,1
12,66,67,1
12,65,75,0
12,66,70,0
12,64,68,1
12,67,5,1
12,67,59,1
12,66,69,1
12,65,69,1
12,67,76,0
12,67,76,0
12,66,100,0
12,68,100,0
12,66,100,0
12,67,100,0
12,68,100,0
12,67,100,0
12,68,94,0
12,66,100,0
12,66,94,0
12,66,100,0
12,68,100,0
12,67,99,0
12,67,100,0
12,67,100,0
12,67,100,0
12,66,100,0
12,67,100,0
12,67,100,0
12,67,98,0
12,68,99,0
12,67,99,0
12,67,100,0
12,67,87,0
12,66,93,0
12,66,100,0
12,68,94,0
12,68,99,0
12,66,100,0
12,67,100,0
12,66,100,0
12,66,100,0
12,66,100,0
12,67,100,0
12,66,100,0
12,67,100,0
12,65,100,0
12,68,100,0
12,68,99,0
12,67,100,0
12,67,100,0
12,61,100,0
12,60,100,0
12,62,100,0
12,62,100,0
12,59,100,0
12,60,100,0
12,60,100,0
12,61,100,0
12,59,100,0
12,62,100,0
12,61,100,0
12,58,100,0
12,49,100,0
12,49,100,0
12,51,100,0
12,49,100,0
12,51,100,0
12,48,100,0
12,51,100,0
12,50,100,0
12,51,100,0
12,50,100,0
12,48,100,0
12,50,100,0
12,52,100,0
12,49,100,0
12,62,100,0
12,58,100,0
12,60,100,0
12,59,100,0
12,59,100,0
12,59,100,0
12,53,100,0
12,56,100,0
12,54,100,0
12,53,100,0
12,56,100,0
12,57,100,0
12,54,100,0
12,56,100,0
12,62,100,0
12,53,100,0
12,54,100,0
12,55,100,0
12,51,100,0
12,53,100,0
12,53,100,0
12,56,100,0
12,5,100,0
12,46,100,0
12,55,100,0
12,59,100,0
12,61,100,0
12,63,100,0
12,62,100,0
12,61,100,0
12,59,100,0
12,59,100,0
12,61,100,0
12,60,100,0
12,60,100,0
12,60,100,0
12,61,100,0
12,58,100,0
12,55,100,0
12,54,100,0
12,57,100,0
12,56,100,0
12,55,100,0
12,52,100,0
12,53,100,0
12,53,100,0
12,53,100,0
12,48,100,0
12,51,100,0
12,44,100,0
12,51,100,0
12,52,100,0
12,51,100,0
12,50,100,0
12,50,100,0
12,50,100,0
12,48,100,0
12,50,100,0
12,46,100,0
12,50,100,0
12,49,100,0
12,44,100,0
12,51,100,0
12,50,100,0
12,48,100,0
12,54,100,0
12,50,100,0
12,44,100,0
12,50,100,0
12,54,100,0
12,53,100,0
12,52,100,0
12,47,100,0
12,52,100,0
12,48,100,0
12,52,100,0
12,42,100,0
12,43,100,0
12,43,100,0
12,43,100,0
12,48,100,0
12,41,100,0
12,46,100,0
12,47,100,0
12,47,100,0
12,48,100,0
12,21,100,0
12,21,100,0
12,23,100,0
12,22,100,0
12,26,100,0
12,28,100,0
12,24,100,0
12,28,100,0
12,30,100,0
12,28,100,0
12,43,100,0
12,45,100,0
12,27,100,0
12,31,100,0
12,35,100,0
12,35,100,0
12,39,100,0
12,56,100,0
12,59,100,0
12,56,100,0
12,58,100,0
12,54,100,0
12,50,100,0
12,46,100,0
12,52,100,0
12,23,100,0
12,38,100,0
12,30,100,0
12,42,100,0
12,29,100,0
12,38,100,0
12,44,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,12,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,10,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,8,100,0
12,3,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,10,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,8,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,11,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,8,100,0
12,5,100,0
12,5,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,3,100,0
12,11,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,9,100,0
12,8,100,0
12,10,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,3,100,0
12,9,100,0
12,5,100,0
12,8,100,0
12,5,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,9,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,4,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,0,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,12,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,0,100,0
12,9,100,0
12,8,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,0,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,7,100,0
12,0,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,4,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,0,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,3,100,0
12,4,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,4,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,4,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,4,100,0
12,8,100,0
12,5,100,0
12,8,100,0
12,5,100,0
12,2,100,0
12,6,100,0
12,1,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,5,100,0
12,4,100,0
12,8,100,0
12,9,100,0
12,4,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,4,100,0
12,5,100,0
12,8,100,0
12,5,100,0
12,6,100,0
12,0,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,4,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,5,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,10,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,5,24,1
12,8,100,0
12,4,100,0
12,9,100,0
12,7,100,0
12,1,100,0
12,8,100,0
12,7,100,0
12,5,100,0
12,4,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,4,100,0
12,5,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,8,100,0
12,7,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,7,100,0
12,4,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,8,100,0
12,7,100,0
12,5,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,3,100,0
12,4,100,0
12,3,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,4,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,3,100,0
12,5,100,0
12,7,100,0
12,4,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,7,100,0
12,0,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,4,100,0
12,7,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,6,100,0
12,2,100,0
12,7,100,0
12,9,100,0
12,4,100,0
12,5,100,0
12,4,100,0
12,8,100,0
12,9,100,0
12,3,100,0
12,6,100,0
12,6,100,0
12,3,100,0
12,8,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,4,100,0
12,7,100,0
12,4,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,0,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,0,100,0
12,5,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,7,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,0,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,5,100,0
12,9,100,0
12,3,100,0
12,6,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,10,100,0
12,8,100,0
12,4,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,1,100,0
12,3,100,0
12,9,100,0
12,5,100,0
12,4,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,4,100,0
12,9,100,0
12,8,100,0
12,4,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,9,100,0
12,5,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,2,100,0
12,6,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,9,100,0
12,1,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,4,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,3,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,0,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,5,100,0
12,8,100,0
12,4,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,0,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,4,100,0
12,9,100,0
12,7,100,0
12,3,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,3,100,0
12,4,100,0
12,9,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,5,100,0
12,4,100,0
12,4,100,0
12,7,100,0
12,8,100,0
12,11,100,0
12,9,100,0
12,6,100,0
12,4,100,0
12,5,100,0
12,7,100,0
12,2,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,8,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,3,100,0
12,4,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,4,100,0
12,5,100,0
12,6,100,0
12,3,100,0
12,3,100,0
12,7,100,0
12,4,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,3,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,6,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,4,100,0
12,7,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,9,100,0
12,5,100,0
12,4,100,0
12,3,100,0
12,9,100,0
12,7,100,0
12,7,100,0
12,5,100,0
12,4,100,0
12,6,100,0
12,5,100,0
12,9,100,0
12,7,100,0
12,6,100,0
12,4,100,0
12,8,100,0
12,8,100,0
12,6,100,0
12,4,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,8,100,0
12,0,100,0
12,8,100,0
12,9,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,3,100,0
12,5,100,0
12,7,100,0
12,8,100,0
12,9,100,0
12,4,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,1,100,0
12,3,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,4,100,0
12,7,100,0
12,6,100,0
12,9,100,0
12,5,100,0
12,8,100,0
12,6,100,0
12,3,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,8,100,0
12,0,100,0
12,4,100,0
12,9,100,0
12,5,100,0
12,2,100,0
12,8,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,8,100,0
12,4,100,0
12,5,100,0
12,9,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,4,100,0
12,3,100,0
12,6,100,0
12,7,100,0
12,8,100,0
12,4,100,0
12,0,100,0
12,3,100,0
12,2,100,0
12,4,100,0
12,6,100,0
12,1,100,0
12,5,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,4,100,0
12,3,100,0
12,1,100,0
12,7,100,0
12,2,100,0
12,6,100,0
12,5,100,0
12,4,100,0
12,2,100,0
12,4,100,0
12,6,100,0
12,7,100,0
12,6,100,0
12,7,100,0
12,4,100,0
12,8,100,0
12,5,100,0
12,2,100,0
12,6,100,0
12,4,100,0
12,5,100,0
12,7,100,0
12,5,100,0
12,2,100,0
12,3,100,0
12,4,100,0
12,7,100,0
12,5,100,0
12,4,100,0
12,9,100,0
12,0,100,0
12,6,100,0
12,8,100,0
12,8,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,1,100,0
12,4,100,0
12,3,100,0
12,2,100,0
12,5,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,8,100,0
12,6,100,0
12,9,100,0
12,5,100,0
12,4,100,0
12,5,100,0
12,2,100,0
12,6,100,0
12,3,100,0
12,8,100,0
12,7,100,0
12,4,100,0
12,6,100,0
12,8,100,0
12,3,100,0
12,7,100,0
12,0,100,0
12,7,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,5,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,4,100,0
12,6,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,3,100,0
12,2,100,0
12,4,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,4,100,0
12,6,100,0
12,7,100,0
12,2,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,7,100,0
12,3,100,0
12,5,100,0
12,1,100,0
12,5,100,0
12,8,100,0
12,2,100,0
12,4,100,0
12,3,100,0
12,6,100,0
12,7,100,0
12,6,100,0
12,3,100,0
12,2,100,0
12,4,100,0
12,1,100,0
12,7,100,0
12,3,100,0
12,4,100,0
12,6,100,0
12,6,100,0
12,3,100,0
12,2,100,0
12,4,100,0
12,1,100,0
12,7,100,0
12,7,100,0
12,8,100,0
12,0,100,0
12,4,100,0
12,5,100,0
12,7,100,0
12,4,100,0
12,3,100,0
12,1,100,0
12,2,100,0
12,5,100,0
12,4,100,0
12,3,100,0
12,7,100,0
12,6,100,0
12,1,100,0
12,2,100,0
12,8,100,0
12,6,100,0
12,0,100,0
12,1,100,0
12,5,100,0
12,7,100,0
12,9,100,0
12,4,100,0
12,8,100,0
12,2,100,0
12,3,100,0
12,1,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,2,100,0
12,6,100,0
12,7,100,0
12,4,100,0
12,5,100,0
12,6,100,0
12,7,100,0
12,4,100,0
12,8,100,0
12,3,100,0
12,3,100,0
12,5,100,0
12,1,100,0
12,4,100,0
12,7,100,0
12,2,100,0
12,5,100,0
12,4,100,0
12,6,100,0
12,7,100,0
12,1,100,0
12,9,100,0
12,6,100,0
12,4,100,0
12,2,100,0
12,8,100,0
12,5,100,0
12,2,100,0
12,3,100,0
12,1,100,0
12,0,100,0
12,5,100,0
12,4,100,0
12,3,100,0
12,5,100,0
12,2,100,0
12,7,100,0
12,8,100,0
12,4,100,0
12,2,100,0
12,6,100,0
12,5,100,0
12,1,100,0
12,7,100,0
12,3,100,0
12,5,100,0
12,6,100,0
12,2,100,0
12,0,100,0
12,7,100,0
12,1,100,0
12,4,100,0
12,0,100,0
12,2,100,0
12,3,100,0
12,5,100,0
12,6,100,0
12,3,100,0
12,1,100,0
12,2,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,1,100,0
12,5,100,0
12,3,100,0
12,7,100,0
12,4,100,0
12,3,100,0
12,2,100,0
12,6,100,0
12,7,100,0
12,3,100,0
12,4,100,0
12,2,100,0
12,5,100,0
12,7,100,0
12,1,100,0
12,6,100,0
12,4,100,0
12,0,100,0
12,2,100,0
12,5,100,0
12,3,100,0
12,4,100,0
12,3,100,0
12,0,100,0
12,6,100,0
12,5,100,0
12,5,100,0
12,2,100,0
12,3,100,0
12,1,100,0
12,6,100,0
12,7,100,0
12,3,100,0
12,4,100,0
12,5,100,0
12,2,100,0
12,1,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,3,100,0
12,4,100,0
12,5,100,0
12,2,100,0
12,6,100,0
12,3,100,0
12,5,100,0
12,6,100,0
12,0,100,0
12,8,100,0
12,3,100,0
12,5,100,0
12,4,100,0
12,1,100,0
12,0,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,1,100,0
12,3,100,0
12,2,100,0
12,3,100,0
12,4,100,0
12,6,100,0
12,5,100,0
12,4,100,0
12,7,100,0
12,5,100,0
12,8,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,3,100,0
12,4,100,0
12,8,100,0
12,4,100,0
12,3,100,0
12,6,100,0
12,6,100,0
12,8,100,0
12,4,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,2,100,0
12,4,100,0
12,2,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,4,100,0
12,7,100,0
12,5,100,0
12,9,100,0
12,1,100,0
12,7,100,0
12,6,100,0
12,4,100,0
12,1,100,0
12,5,100,0
12,1,100,0
12,4,100,0
12,7,100,0
12,3,100,0
12,8,100,0
12,4,100,0
12,8,100,0
12,2,100,0
12,5,100,0
12,6,100,0
12,1,100,0
12,2,100,0
12,5,100,0
12,3,100,0
12,8,100,0
12,4,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,8,100,0
12,1,100,0
12,3,100,0
12,5,100,0
12,2,100,0
12,4,100,0
12,3,100,0
12,8,100,0
12,2,100,0
12,6,100,0
12,5,100,0
12,1,100,0
12,2,100,0
12,8,100,0
12,3,100,0
12,6,100,0
12,5,100,0
12,1,100,0
12,7,100,0
12,1,100,0
12,5,100,0
12,6,100,0
12,8,100,0
12,7,100,0
12,3,100,0
12,4,100,0
12,1,100,0
12,5,100,0
12,2,100,0
12,3,100,0
12,6,100,0
12,4,100,0
12,0,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,3,100,0
12,7,100,0
12,2,100,0
12,5,100,0
12,4,100,0
12,5,100,0
12,2,100,0
12,4,100,0
12,0,100,0
12,1,100,0
12,3,100,0
12,0,100,0
12,2,100,0
12,6,100,0
12,4,100,0
12,3,100,0
12,5,100,0
12,2,100,0
12,7,100,0
12,5,100,0
12,0,100,0
12,6,100,0
12,4,100,0
12,4,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,3,100,0
12,7,100,0
12,4,100,0
12,3,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,8,100,0
12,3,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,7,100,0
12,9,100,0
12,5,100,0
12,4,100,0
12,6,100,0
12,2,100,0
12,7,100,0
12,9,100,0
12,3,100,0
12,5,100,0
12,4,100,0
12,2,100,0
12,7,100,0
12,5,100,0
12,6,100,0
12,4,100,0
12,3,100,0
12,2,100,0
12,9,100,0
12,0,100,0
12,1,100,0
12,3,100,0
12,7,100,0
12,6,100,0
12,5,100,0
12,4,100,0
12,6,100,0
12,1,100,0
12,5,100,0
12,2,100,0
12,4,100,0
12,3,100,0
12,2,100,0
12,5,100,0
12,2,100,0
12,6,100,0
12,5,100,0
12,8,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,9,100,0
12,8,100,0
12,4,100,0
12,4,100,0
12,5,100,0
12,7,100,0
12,6,100,0
12,3,100,0
12,2,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,4,100,0
12,8,100,0
12,3,100,0
12,8,100,0
12,4,100,0
12,5,100,0
12,8,100,0
12,7,100,0
12,6,100,0
12,2,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,7,100,0
12,5,100,0
12,4,100,0
12,4,100,0
12,3,100,0
12,2,100,0
12,7,100,0
12,5,100,0
12,5,100,0
12,6,100,0
12,5,100,0
12,3,100,0
12,6,100,0
12,2,100,0
12,0,100,0
12,1,100,0
12,4,100,0
12,3,100,0
